,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,0.49608001708984373,0.07073519741137949,0.10920004844665528,1.784161275279017e-07,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 25}",0.7369815668202765,0.6881144393241168,0.775,0.7295771756978654,0.5994572158365262,0.706307579951038,0.0595857000442439,58,0.7154591023089848,0.716624260736893,0.7675048624617951,0.7571686254713045,0.6401095549175289,0.7193732811793012,0.04483470391878855
12,0.5212400436401368,0.1371124021230689,0.11856002807617187,0.00764243029914026,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 30}",0.7369815668202765,0.6881144393241168,0.775,0.7295771756978654,0.5994572158365262,0.706307579951038,0.0595857000442439,58,0.7154591023089848,0.716624260736893,0.7675048624617951,0.7571686254713045,0.6401095549175289,0.7193732811793012,0.04483470391878855
13,0.5871600151062012,0.06146291446925976,0.10920000076293945,2.132480599880018e-07,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 35}",0.7369815668202765,0.6881144393241168,0.775,0.7295771756978654,0.5994572158365262,0.706307579951038,0.0595857000442439,58,0.7154591023089848,0.716624260736893,0.7675048624617951,0.7571686254713045,0.6401095549175289,0.7193732811793012,0.04483470391878855
14,0.5434800148010254,0.10630097176541053,0.10939993858337402,0.0003999948892390431,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 40}",0.7369815668202765,0.6881144393241168,0.775,0.7295771756978654,0.5994572158365262,0.706307579951038,0.0595857000442439,58,0.7154591023089848,0.716624260736893,0.7675048624617951,0.7571686254713045,0.6401095549175289,0.7193732811793012,0.04483470391878855
15,0.517919921875,0.05164528740712758,0.11231999397277832,0.006239986421499643,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 45}",0.7369815668202765,0.6881144393241168,0.775,0.7295771756978654,0.5994572158365262,0.706307579951038,0.0595857000442439,58,0.7154591023089848,0.716624260736893,0.7675048624617951,0.7571686254713045,0.6401095549175289,0.7193732811793012,0.04483470391878855
16,0.5636000633239746,0.03968532715504628,0.10939998626708984,0.0004000902282460696,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 50}",0.7369815668202765,0.6881144393241168,0.775,0.7295771756978654,0.5994572158365262,0.706307579951038,0.0595857000442439,58,0.7154591023089848,0.716624260736893,0.7675048624617951,0.7571686254713045,0.6401095549175289,0.7193732811793012,0.04483470391878855
17,0.5608799457550049,0.09884173436243684,0.1120800495147705,0.006376918416139079,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 55}",0.7369815668202765,0.6881144393241168,0.775,0.7295771756978654,0.5994572158365262,0.706307579951038,0.0595857000442439,58,0.7154591023089848,0.716624260736893,0.7675048624617951,0.7571686254713045,0.6401095549175289,0.7193732811793012,0.04483470391878855
18,0.5796000480651855,0.06399054836295431,0.11231989860534668,0.006240034104304502,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 60}",0.7369815668202765,0.6881144393241168,0.775,0.7295771756978654,0.5994572158365262,0.706307579951038,0.0595857000442439,58,0.7154591023089848,0.716624260736893,0.7675048624617951,0.7571686254713045,0.6401095549175289,0.7193732811793012,0.04483470391878855
19,0.3260799884796143,0.010867539156032476,0.11040000915527344,0.0019391182983181006,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 2}",0.4950844854070659,0.44053379416282634,0.49669738863287277,0.5249589490968801,0.5780970625798213,0.5065213498298871,0.04471673232640701,290,0.5189202139617659,0.4132755318059316,0.555052204190854,0.5729112397739066,0.5389185362269658,0.5198155451918847,0.05617343724098443
20,0.32760009765625,0.022061582407486645,0.11232004165649415,0.006239962580324958,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 3}",0.5107142857142857,0.5348886328725037,0.5752112135176652,0.37766830870279144,0.6252873563218391,0.5247348143421906,0.08263556384540331,282,0.4861446784424126,0.5781434155066981,0.607008891358711,0.5039318665750446,0.6069522296123567,0.5564362162990446,0.0515330429829105
21,0.3650400638580322,0.07806237478860738,0.11855993270874024,0.018719983101118852,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 4}",0.3248847926267281,0.49020737327188935,0.5943548387096775,0.3327380952380953,0.5814814814814815,0.4643944167381667,0.11656455813495213,302,0.37245143687589816,0.4880954996454251,0.5594315488035968,0.36171522382038174,0.6186864539898327,0.4800760326270269,0.10116006463149445
22,0.38064002990722656,0.0527639687534167,0.10919990539550781,1.1680077279964343e-07,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 5}",0.613978494623656,0.5672043010752688,0.40216973886328744,0.5433497536945814,0.6249999999999999,0.5501217155251151,0.07995960215541663,263,0.6772554081434073,0.5669267437498512,0.49062990470325857,0.6097070256612322,0.6208852768416444,0.5930808718198787,0.06215320679367392
23,0.3621199131011963,0.056955810494618196,0.11563992500305176,0.012386184652851443,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 6}",0.6314516129032258,0.5900537634408602,0.6182219662058372,0.5847495894909688,0.6083333333333334,0.6066409252988091,0.01740063829491381,147,0.6583807896198963,0.6051557595199768,0.6020128213793122,0.6594499455119913,0.6153122784499646,0.6280623188962282,0.02557437423013663
24,0.35688009262084963,0.04750428316046054,0.10959992408752442,0.0007999658780002316,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 7}",0.5863863287250384,0.4662826420890937,0.4341397849462368,0.45831280788177337,0.6175287356321839,0.5122277749354711,0.07426696055484713,286,0.6246794484499402,0.48877603586929397,0.44158224631967347,0.44305382548320676,0.6321276986404317,0.5260438509525092,0.08531443120548271
25,0.34188003540039064,0.030161336183707255,0.1127199649810791,0.00605652431111611,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 8}",0.621505376344086,0.6373655913978494,0.6506912442396316,0.5850574712643677,0.40086206896551724,0.5801494904247964,0.0911799478935528,219,0.6438703310214335,0.6228342813315911,0.642788036716906,0.6348068577853134,0.38100659596105535,0.5850612205632598,0.10230407532459432
