,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
13,0.5282000541687012,0.10394110805033939,0.002599954605102539,0.0004898819214545809,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 35}",0.0,0.0,0.0,0.4063492063492064,0.06201550387596899,0.09333839582344566,0.15798852551684195,194,0.0,0.031249999999999965,0.04646596858638735,0.3889453388787554,0.37877488806325565,0.16908723910567966,0.17602958220572268
14,0.6044000148773193,0.13058121698735894,0.002599954605102539,0.0007999539459686984,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 40}",0.39243498817966904,0.2656566734236637,0.2222222222222222,0.27681660899653976,0.0,0.23169843788770952,0.12860513666427464,95,0.31811629024507415,0.23671202911048925,0.2830296127562637,0.293040489383513,0.31574349811395624,0.2893283839218593,0.029490462346483066
15,0.5449999332427978,0.17120624600989404,0.007000064849853516,0.007999968529280468,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 45}",0.2674830808894619,0.16956077630234934,0.358974358974359,0.40764331210191085,0.0,0.24075330604296616,0.14511214695048608,83,0.3297403917036916,0.1996381182147163,0.369957775581708,0.35775158425132025,0.0,0.2514175739502872,0.13956007556437564
16,0.36900010108947756,0.07401618791806519,0.00279998779296875,0.0004000664041494148,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 50}",0.0,0.0,0.06060606060606061,0.0,0.0,0.012121212121212121,0.02424242424242424,285,0.0,0.13320812931786155,0.06147851499079975,0.0,0.1322287175469841,0.06538307237112909,0.05938638985915325
17,0.325,0.07211369738692588,0.003199911117553711,0.000400018706226792,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 55}",0.0,0.059906171057380005,0.0,0.17647058823529413,0.0,0.0471920915605506,0.06855179985455317,241,0.0,0.19981889526109242,0.0,0.1318574418536094,0.0,0.06633526742294035,0.08403825004743536
18,0.4753999710083008,0.36692279291194746,0.0033999919891357423,0.0004898624643296147,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 60}",0.46620483055607553,0.3863460046547711,0.0,0.22695035460992904,0.12030075187969924,0.24032131671775298,0.17022979826942025,91,0.3125959154763307,0.3351115610762817,0.0,0.11796031893194858,0.4089081695618835,0.2349151930092889,0.15179641180442152
19,0.12080001831054688,0.01643657991773368,0.0023999691009521486,0.0010198141552287456,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.10560002326965331,0.021721916136210318,0.0021999359130859377,0.00040004254453151935,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 3}",0.0,0.2552013938710669,0.0,0.12075471698113208,0.0,0.07528725551107546,0.10153730398357695,209,0.0310958711071445,0.22574368643812787,0.0,0.030854952235354314,0.0,0.05753890195612534,0.08523563462830662
21,0.23579998016357423,0.10128857670636916,0.0019999027252197267,0.000632409699322999,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 4}",0.0,0.16773324351633545,0.11588785046728972,0.06060606060606061,0.27491408934707906,0.12370840099704097,0.0939296385347587,163,0.0756035723258947,0.13027222040013106,0.16879643387815718,0.16954500874163114,0.07453118087682845,0.12374968324452851,0.0422124958818803
22,0.17059993743896484,0.0402670828371773,0.0021999835968017577,0.000400018706226792,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,0.0,0.0,0.015592401449434471,0.0,0.0,0.0031184802898868943,0.006236960579773789
