,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
164,0.09983997344970703,0.04690382068458335,0.0031200408935546874,0.006240081787109375,0.001,"(25,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 10}",0.11720404801129676,0.0,0.06060606060606061,0.0,0.0,0.0356457389006224,0.04712929005154641,159,0.07626200953851107,0.0,0.015623280888986657,0.03088539158264322,0.07481615848380599,0.039517368098789384,0.030994302962961524
165,0.2776799201965332,0.05528651740996897,0.0,0.0,0.001,"(25,)",11,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 11}",0.06060606060606061,0.2674830808894619,0.0,0.12121212121212122,0.06177606177606178,0.10231910843853206,0.09119813053980749,116,0.03115733985974487,0.22454950180199257,0.13233923578751136,0.10398188760451593,0.08936705825941005,0.11627900466263497,0.06340599552180347
166,0.1372800350189209,0.011673971128852842,0.0,0.0,0.001,"(25,)",12,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 12}",0.16956077630234934,0.1665366179913053,0.1683257918552036,0.12075471698113208,0.0622568093385214,0.1375962895422552,0.041829666213709045,92,0.11861673535208732,0.10446583556888105,0.19505494505494467,0.060246075519728354,0.08962288960185118,0.11360129621949851,0.04508891602033093
167,0.10296006202697754,0.007642235631185607,0.0,0.0,0.001,"(25,)",13,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 13}",0.39120188531029065,0.5376034544800289,0.3094841930116472,0.360128617363344,0.1702127659574468,0.35401080033631543,0.11907622777792164,5,0.3280930951767338,0.23608634542365034,0.36291530801092725,0.2980354326089502,0.28910438191180604,0.30284691262641356,0.04222454897584912
168,0.08424005508422852,0.01590904653324701,0.0031199932098388674,0.006239986419677735,0.001,"(25,)",14,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 14}",0.0,0.11632796075683252,0.0,0.06083650190114069,0.0,0.035472529287920135,0.04685484792458185,164,0.0,0.10476341193226764,0.01573232882783068,0.04483199278358257,0.030946450809464447,0.03925483687062907,0.03601599077073487
169,0.08736000061035157,0.03502195586517191,0.003119945526123047,0.006239891052246094,0.001,"(25, 25)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 2}",0.0,0.0,0.16711590296495957,0.0,0.06106870229007634,0.04559330054937141,0.0651920960103608,153,0.0,0.0,0.10149070859710005,0.0,0.08794449646467235,0.03788704101235448,0.04659926824877638
170,0.081119966506958,0.006239914896609157,0.0,0.0,0.001,"(25, 25)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 3}",0.0,0.06060606060606061,0.0,0.0,0.0,0.012164502164502164,0.024274831462117213,193,0.0,0.04646592265038249,0.0,0.07553822887931347,0.0,0.024400830305939192,0.03126692627003388
171,0.11543984413146972,0.007642508165826268,0.006240081787109375,0.007642508165826268,0.001,"(25, 25)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 4}",0.0,0.0,0.06013579049466537,0.0,0.0,0.012027158098933075,0.02405431619786615,205,0.0,0.0,0.0,0.0,0.01559386913072805,0.00311877382614561,0.00623754765229122
172,0.0842400074005127,0.007642527633489476,0.0,0.0,0.001,"(25, 25)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 5}",0.0,0.0,0.17017383348581888,0.0,0.0,0.03403476669716378,0.06806953339432757,170,0.0,0.0,0.10377949467529735,0.0,0.0,0.02075589893505947,0.04151179787011894
173,0.15600004196166992,0.02610373601799605,0.0031199932098388674,0.006239986419677735,0.001,"(25, 25)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 6}",0.059906171057380005,0.0,0.0,0.17454545454545453,0.12075471698113208,0.0708731299450296,0.06837177175595648,132,0.046238737165607266,0.061239592969472637,0.0,0.14214112583207583,0.2342406032755975,0.09677201184855064,0.08262803041508679
174,0.1622401237487793,0.028933755283372935,0.0031200408935546874,0.006240081787109375,0.001,"(25, 25)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 7}",0.0,0.06037095405503697,0.21985815602836878,0.0,0.0,0.056088944126720455,0.0851650505948042,136,0.031004121393780407,0.046420307131337164,0.30279992582977877,0.10388330670807246,0.0,0.09682153221259375,0.1083730514959501
175,0.16847991943359375,0.058702286456242335,0.0031199932098388674,0.006239986419677735,0.001,"(25, 25)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 8}",0.0,0.0,0.0,0.0,0.06177606177606178,0.012311086596800884,0.024677268749610178,186,0.0,0.0,0.0,0.0,0.01554740472522227,0.003109480945044454,0.006218961890088908
176,0.15600004196166992,0.06082007226777296,0.003119945526123047,0.006239891052246094,0.001,"(25, 25)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 9}",0.059676452965847816,0.0,0.0,0.0,0.0,0.011977916631002313,0.023902491327048192,209,0.0,0.03115733985974487,0.015607825895801244,0.0,0.01556286206356659,0.01246560556382254,0.01165873167694388
177,0.12204008102416992,0.00642412659892455,0.0,0.0,0.001,"(25, 25)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 10}",0.0,0.0,0.0,0.06083650190114069,0.0,0.012123845736013038,0.024301949072810025,197,0.0,0.0,0.0,0.015349217869330873,0.0,0.0030698435738661747,0.006139687147732349
178,0.3060800552368164,0.10403271246687185,0.0,0.0,0.001,"(25, 25)",11,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 11}",0.3566240409207161,0.06060606060606061,0.0,0.12075471698113208,0.0,0.10780873183340008,0.13246671054909037,109,0.15984371227253755,0.031249999999999965,0.0,0.015516581981095966,0.015609419043805275,0.04444394265948775,0.05854002551541598
179,0.11251997947692871,0.011627255772090818,0.0,0.0,0.001,"(25, 25)",12,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 12}",0.0,0.06060606060606061,0.06013579049466537,0.0,0.0,0.024191660263435243,0.02958494192670588,177,0.015748031496062975,0.031249999999999965,0.0,0.015624999999999969,0.01554740472522227,0.015634087244257036,0.0098823276092796
